case_reference,open_date,closed_date,status,subject,reason,type,object_type,address_number,address_line_1,city,state,zip_code,property_id,location,latitude,longitude,council_district,police_district,census_tract,census_block_group,census_block,neighborhood,x_coordinate,y_coordinate,census_tract_2010,census_block_group_2010,census_block_2010,tractce20,geoid20_tract,geoid20_blockgroup,geoid20_block,:@computed_region_fk4y_hpmh,:@computed_region_kwzn_pe6v,:@computed_region_uh5x_q5mi,:@computed_region_dwzh_dtk5,:@computed_region_tmcg_v66k,:@computed_region_xbxg_7ifr,:@computed_region_eziv_p4ck,:@computed_region_jdfw_hhbp,:@computed_region_urdz_b6n8,:@computed_region_vsen_jbmg,:@computed_region_nmyf_6jtp,:@computed_region_ff6v_jbaa,:@computed_region_gkva_sjqs,:@computed_region_h7a8_iwt4,address_line_2,:@computed_region_k9un_h6vm
1001776573,2023-01-26T09:11:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,60,BURGARD,Buffalo,NEW YORK,14211,101.64-4-39,"{'latitude': '42.90639297989588', 'longitude': '-78.81532205646853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90639297989588,-78.81532205646853,LOVEJOY,District C,29,2,2006,Genesee-Moselle,-8773681.95,5297735.7771,29,2,2006,002900,36029002900,360290029002,360290029002006,3,4,27,495,2,1,23,17,8,1,24,90,164,5,,
1001755469,2022-12-23T09:38:00.000,2023-01-03T22:04:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,75,BARKER,Buffalo,NEW YORK,14209,100.54-3-10,"{'latitude': '42.90692990169395', 'longitude': '-78.87052751394017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90692990169395,-78.87052751394017,ELLICOTT,District B,67.02,1,1002,Elmwood Bryant,-8779827.403,5297817.3794,67.02,1,1002,006702,36029006702,360290067021,360290067021002,1,21,74,1398,4,5,52,14,5,5,4,60,268,4,,18
1001776576,2023-01-26T09:14:00.000,2023-01-30T11:25:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,325,JERSEY,Buffalo,NEW YORK,14201,99.76-8-4,"{'latitude': '42.902095306249215', 'longitude': '-78.88536784927756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.902095306249215,-78.88536784927756,NIAGARA,District B,69.04,1,1000,West Side,-8781479.425,5297082.6457,69.02,2,2001,006904,36029006904,360290069041,360290069041000,1,15,25,2207,3,29,17,9,4,5,3,82,90,6,,
1001802864,2023-02-24T16:19:00.000,2023-02-25T10:45:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,42,SARANAC,Buffalo,NEW YORK,14216,78.73-2-10,"{'latitude': '42.947005475932514', 'longitude': '-78.85776033117925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.947005475932514,-78.85776033117925,DELAWARE,District D,49.01,1,1001,North Park,-8778406.159,5303910.0539,49,3,3001,004901,36029004901,360290049011,360290049011001,5,5,45,42,7,25,51,13,2,2,33,5,82,1,,
1001802049,2023-02-23T11:10:00.000,2023-02-24T05:38:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,132,LAKEFRONT,Buffalo,NEW YORK,14202,110.68-4-1./901,"{'latitude': '42.883710134250165', 'longitude': '-78.88465011388456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.883710134250165,-78.88465011388456,FILLMORE,District B,72.02,1,1005,Central,,,72.02,1,1006,007202,36029007202,360290072021,360290072021005,1,3,203,357,5,4,67,19,13,5,16,16,93,2,,
1001786916,2023-01-27T11:35:00.000,2023-01-28T13:49:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,33,FRANKLIN,Buffalo,NEW YORK,14202,111.69-2-9./5,"{'latitude': '42.88160915089229', 'longitude': '-78.87769841909669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88160915089229,-78.87769841909669,FILLMORE,District B,165,1,1060,Central,,,165,1,1095,016500,36029016500,360290165001,360290165001060,1,3,31,216,5,4,77,19,13,5,16,80,265,2,,9
1001776262,2023-01-24T14:52:00.000,2023-01-30T05:53:00.000,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,325,BARAGA,Buffalo,NEW YORK,14220,123.77-5-1,"{'latitude': '42.85504532180698', 'longitude': '-78.83419915488886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.85504532180698,-78.83419915488886,SOUTH,District A,1.10,3,3032,Hopkins-Tifft,-8775783.349,5289935.2652,1.10,3,3029,000110,36029000110,360290001103,360290001103032,4,9,262,1802,6,10,79,1,14,3,27,81,154,9,,
1001734864,2022-11-14T09:57:00.000,2023-01-14T12:33:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,133,MILLICENT,Buffalo,NEW YORK,14215,90.42-7-4,"{'latitude': '42.93485672691806', 'longitude': '-78.8085913489207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93485672691806,-78.8085913489207,UNIVERSITY,District E,44.01,3,3006,Kensington-Bailey,-8772932.686,5302062.6646,44.01,3,3006,004401,36029004401,360290044013,360290044013006,2,11,69,2073,8,13,24,11,7,4,6,18,180,7,,
1001763119,2023-01-09T14:16:00.000,2023-01-16T12:58:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,193,WOODSIDE,Buffalo,NEW YORK,14220,133.56-3-30,"{'latitude': '42.84172694891626', 'longitude': '-78.81637121361932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.84172694891626,-78.81637121361932,SOUTH,District A,6,1,1003,South Park,-8773798.75,5287913.0549,6,1,1003,000600,36029000600,360290006001,360290006001003,4,9,83,221,6,33,74,1,12,3,13,12,151,9,,
1001776142,2023-01-24T10:17:00.000,2023-02-06T08:51:00.000,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,1715,GENESEE,Buffalo,NEW YORK,14211,101.48-3-1,"{'latitude': '42.91082576108489', 'longitude': '-78.81761711694975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91082576108489,-78.81761711694975,FILLMORE,District C,36,3,3007,Genesee-Moselle,-8773937.434,5298409.4904,36,3,3008,003600,36029003600,360290036003,360290036003007,3,4,81,72,5,1,18,17,8,1,24,36,6,2,,
1001788714,2023-02-07T12:48:00.000,2023-02-08T09:55:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,INTERSECTION,Bailey Ave,Buffalo,NEW YORK,14206,3634,"{'latitude': '42.87206913386936', 'longitude': '-78.81997560275458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87206913386936,-78.81997560275458,FILLMORE,District A,163,2,2005,Seneca Babcock,1084856.8,1046538.25,163,2,2005,016300,36029016300,360290163002,360290163002005,4,17,177,784,5,21,68,8,14,3,12,39,86,5,Clinton St,
1001787079,2023-01-29T08:21:00.000,2023-02-08T08:53:00.000,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Potters Rd,Buffalo,NEW YORK,14220,,"{'latitude': '42.856463120634494', 'longitude': '-78.83034407693124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.856463120634494,-78.83034407693124,LOVEJOY,District A,2,4,4001,Hopkins-Tifft,,,2,4,4001,000200,36029000200,360290002004,360290002004001,4,9,44,188,2,10,1,1,14,3,27,40,170,5,,
1001789160,2023-02-09T09:16:00.000,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Property,INTERSECTION,Linwood Ave,Buffalo,NEW YORK,14209,2083,"{'latitude': '42.9153681262788', 'longitude': '-78.86684307866521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9153681262788,-78.86684307866521,ELLICOTT,District D,66.02,3,3001,Elmwood Bryant,1072347.5,1062356.9,66.02,3,3001,006602,36029006602,360290066023,360290066023001,5,21,61,196,4,5,61,14,5,5,4,49,105,4,W Ferry St,18
1001789349,2023-02-09T15:10:00.000,2023-02-14T14:57:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,983,TONAWANDA,Buffalo,NEW YORK,14207,77.48-1-27,"{'latitude': '42.955198060593965', 'longitude': '-78.90629675696475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.955198060593965,-78.90629675696475,NORTH,District D,58.02,3,3003,Riverside,-8783809.216,5305156.0581,58.02,3,3003,005802,36029005802,360290058023,360290058023003,5,10,14,393,1,18,5,18,1,2,15,64,116,10,,
1001774354,2023-01-13T10:39:00.000,2023-02-08T08:52:00.000,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,24,BURBANK DR,Buffalo,NEW YORK,14214,89.57-3-13,"{'latitude': '42.93028135791166', 'longitude': '-78.85669371324656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93028135791166,-78.85669371324656,DELAWARE,District D,53,2,2010,Parkside,-8778287.425,5301367.0104,53,2,2001,005300,36029005300,360290053002,360290053002010,5,18,237,3285,7,28,29,20,2,2,28,54,259,1,,
1001787331,2023-01-30T15:20:00.000,2023-01-31T07:20:00.000,Closed,Dept of Public Works,Streets/Sanitation,Damage from Street Worker (Req_Serv),Property,131,GATCHELL,Buffalo,NEW YORK,14212,101.80-6-40,"{'latitude': '42.900602796200914', 'longitude': '-78.81462554826751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.900602796200914,-78.81462554826751,FILLMORE,District C,28.01,2,2000,Genesee-Moselle,-8773604.415,5296855.8326,28,4,4015,002801,36029002801,360290028012,360290028012000,3,8,174,1846,5,1,66,2,11,1,24,70,239,2,,
507920-1001787080,2023-01-29T10:00:00.000,2023-01-30T11:27:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,14,HELEN,Buffalo,NEW YORK,14213,88.82-4-39,"{'latitude': '42.9212368321293', 'longitude': '-78.89461727194218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9212368321293,-78.89461727194218,NIAGARA,District D,171,4,4005,Upper West Side,-78.89489,42.92098,171,4,4005,017100,36029017100,360290171004,360290171004005,5,2,46,1206,3,26,27,10,3,2,31,73,73,6,,
1001776653,2023-01-26T11:00:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,39,COLFAX,Buffalo,NEW YORK,14215,90.54-1-8,"{'latitude': '42.93070574305385', 'longitude': '-78.82759359915487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93070574305385,-78.82759359915487,MASTEN,District E,39.01,1,1012,Fillmore-Leroy,-8775048.011,5301431.5328,39.01,1,1017,003901,36029003901,360290039011,360290039011012,2,11,30,2173,9,6,45,11,7,4,10,44,33,8,,
1001787346,2023-01-30T15:49:00.000,2023-01-31T10:11:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,85,WINSPEAR,Buffalo,NEW YORK,14214,79.63-6-14,"{'latitude': '42.9497205168168', 'longitude': '-78.82322327273438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9497205168168,-78.82322327273438,UNIVERSITY,District E,47.02,3,3002,University Heights,-8774561.505,5304322.9637,47,5,5004,004702,36029004702,360290047023,360290047023002,2,18,216,280,8,30,56,20,7,4,34,46,225,7,,
1001787336,2023-01-30T15:33:00.000,2023-01-31T05:48:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,38,DREXEL,Buffalo,NEW YORK,14214,89.52-5-19,"{'latitude': '42.9307482360678', 'longitude': '-78.837775005633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9307482360678,-78.837775005633,MASTEN,District E,40.03,2,2008,Fillmore-Leroy,-8776181.401,5301437.9935,40.01,2,2007,004003,36029004003,360290040032,360290040032008,2,18,151,12,9,6,19,20,7,4,10,1,199,8,,
1001757904,2022-12-28T09:48:00.000,2023-01-03T11:06:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,135,HUMBER,Buffalo,NEW YORK,14215,90.62-3-40,"{'latitude': '42.92627197541988', 'longitude': '-78.82518317434845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92627197541988,-78.82518317434845,MASTEN,District E,170,2,2011,Delavan Grider,-8774779.683,5300757.4521,170,2,2020,017000,36029017000,360290170002,360290170002011,2,11,285,1577,9,7,16,11,7,4,20,63,280,8,,
504349-1001758642,2022-12-28T16:30:00.000,2023-01-03T11:05:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,59,ALDRICH,Buffalo,NEW YORK,14220,133.79-4-15,"{'latitude': '42.83264010886864', 'longitude': '-78.82158521759763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.83264010886864,-78.82158521759763,SOUTH,District A,6,4,4006,South Park,-78.82157,42.83273,6,4,4008,000600,36029000600,360290006004,360290006004006,4,9,179,1830,6,33,74,1,12,3,13,12,167,9,,
1001759254,2022-12-29T12:34:00.000,2023-01-03T11:03:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,248,LANDON,Buffalo,NEW YORK,14208,100.51-1-41,"{'latitude': '42.91034678159495', 'longitude': '-78.84461762727317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91034678159495,-78.84461762727317,ELLICOTT,District C,33.02,2,2004,Masten Park,-8776943.122,5298336.6913,33.02,2,2004,003302,36029003302,360290033022,360290033022004,3,22,76,3244,4,16,65,7,6,1,9,55,203,4,,
1001787449,2023-01-31T10:42:00.000,2023-01-31T10:51:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,46,BROWNELL,Buffalo,NEW YORK,14212,112.31-6-2,"{'latitude': '42.89421883554694', 'longitude': '-78.82036259057834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89421883554694,-78.82036259057834,FILLMORE,District C,24,5,5012,Lovejoy,-8774243.062,5295885.7469,24,2,2001,002400,36029002400,360290024005,360290024005012,3,8,267,1492,5,8,28,2,11,1,25,26,262,2,,
1001774317,2023-01-13T09:29:00.000,2023-01-14T15:05:00.000,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,2763,MAIN,Buffalo,NEW YORK,14214,90.21-3-1,"{'latitude': '42.9418611986897', 'longitude': '-78.83568843876469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9418611986897,-78.83568843876469,MASTEN,District E,45,2,2007,Central Park,-8775949.124,5303127.7493,45,2,2007,004500,36029004500,360290045002,360290045002007,2,18,118,2219,9,24,64,20,7,4,11,85,88,8,,
1001760441,2023-01-03T08:59:00.000,2023-01-03T11:51:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,23,PULASKI,Buffalo,NEW YORK,14206,123.34-5-20,"{'latitude': '42.87255962579258', 'longitude': '-78.80469326851048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87255962579258,-78.80469326851048,LOVEJOY,District A,167,2,2003,Kaisertown,-8772498.761,5292595.2316,167,2,2003,016700,36029016700,360290167002,360290167002003,4,17,5,2072,2,34,53,8,11,3,12,39,194,5,,
1001789141,2023-02-09T08:53:00.000,2023-02-22T09:18:00.000,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,128,GERALD,Buffalo,NEW YORK,14215,90.73-2-16.1,"{'latitude': '42.92538255342947', 'longitude': '-78.80881623155258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92538255342947,-78.80881623155258,UNIVERSITY,District E,41,2,2007,Kenfield,-8772957.721,5300622.2358,41,2,2007,004100,36029004100,360290041002,360290041002007,2,11,175,1837,8,15,75,11,7,4,2,25,121,7,,
1001800650,2023-02-15T16:14:00.000,2023-02-25T08:24:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,287,LISBON,Buffalo,NEW YORK,14215,79.72-1-18,"{'latitude': '42.94702582884438', 'longitude': '-78.81799364033482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94702582884438,-78.81799364033482,UNIVERSITY,District E,47.02,1,1006,University Heights,-8773979.344,5303913.1487,47,1,1007,004702,36029004702,360290047021,360290047021006,2,11,257,1734,8,30,56,11,7,4,34,46,247,7,,
1001802296,2023-02-23T17:17:00.000,,Open,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,289,AUSTIN,Buffalo,NEW YORK,14207,88.26-2-5,"{'latitude': '42.94052604169397', 'longitude': '-78.89450728759925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94052604169397,-78.89450728759925,NORTH,District D,55,3,3005,Grant-Amherst,-8782496.818,5302924.7197,55,3,3005,005500,36029005500,360290055003,360290055003005,5,10,220,319,1,17,78,18,1,2,7,4,144,10,,
507574-1001776498,2023-01-25T15:30:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,705,OGDEN SOUTH,Buffalo,NEW YORK,14206,112.75-3-31.1,"{'latitude': '42.880739235403745', 'longitude': '-78.80085809102214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.880739235403745,-78.80085809102214,LOVEJOY,District A,167,3,3006,Lovejoy,-78.80094,42.8807,167,3,3013,016700,36029016700,360290167003,360290167003006,4,17,68,2729,2,8,53,8,11,3,25,39,86,5,,
1001787201,2023-01-30T11:09:00.000,2023-01-30T16:38:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,22,LAUREL,Buffalo,NEW YORK,14209,100.48-6-43,"{'latitude': '42.91047266771201', 'longitude': '-78.86491622823957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91047266771201,-78.86491622823957,ELLICOTT,District B,168.01,2,2004,Masten Park,-8779202.756,5298355.8249,168,2,2005,016801,36029016801,360290168012,360290168012004,1,21,283,2324,4,16,25,14,5,5,9,53,273,4,,
504685-1001760121,2022-12-30T15:00:00.000,2023-01-03T15:02:00.000,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,237,UTICA WEST,Buffalo,NEW YORK,14222,100.38-4-49,"{'latitude': '42.911583741155184', 'longitude': '-78.87544875317634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.911583741155184,-78.87544875317634,NIAGARA,District B,66.02,2,2002,Elmwood Bryant,-78.87542,42.91153,66.02,2,2002,006602,36029006602,360290066022,360290066022002,1,12,261,698,3,5,61,4,5,5,4,49,158,6,,
1001776469,2023-01-25T14:24:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,139,MOSELLE,Buffalo,NEW YORK,14211,101.55-2-16,"{'latitude': '42.90735122921378', 'longitude': '-78.82391953509584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90735122921378,-78.82391953509584,FILLMORE,District C,29,4,4000,Genesee-Moselle,-8774639.018,5297881.412,29,4,4000,002900,36029002900,360290029004,360290029004000,3,4,90,625,5,1,23,17,8,1,24,90,211,2,,
1001787086,2023-01-29T15:56:00.000,2023-01-31T14:26:00.000,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Military Rd,Buffalo,NEW YORK,UNKNOWN,260,"{'latitude': '42.9585861278152', 'longitude': '-78.8892980983591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9585861278152,-78.8892980983591,UNKNOWN,District D,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1066417.8,1078127.5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,,,,,,,,2,,,,,Kenmore Ave,
1001802226,2023-02-23T15:10:00.000,2023-02-24T05:34:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,15,HARRIETT,Buffalo,NEW YORK,14215,90.75-2-30,"{'latitude': '42.92335518357839', 'longitude': '-78.80299840704431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92335518357839,-78.80299840704431,UNIVERSITY,District E,41,4,4003,Kenfield,-8772310.083,5300314.0284,41,4,4003,004100,36029004100,360290041004,360290041004003,2,11,40,2735,8,15,75,11,7,4,2,25,220,7,,
1001801767,2023-02-22T10:52:00.000,2023-02-23T07:35:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,24,BAILEY,Buffalo,NEW YORK,14220,123.70-1-5,"{'latitude': '42.85799032105881', 'longitude': '-78.82942231405222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.85799032105881,-78.82942231405222,LOVEJOY,District A,2,1,1001,Hopkins-Tifft,-8775251.592,5290382.4812,2,1,1002,000200,36029000200,360290002001,360290002001001,4,9,133,604,2,10,1,1,14,3,27,40,67,5,,
1001788259,2023-02-04T16:17:00.000,2023-02-06T09:09:00.000,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,885,NIAGARA,Buffalo,NEW YORK,14213,99.58-6-1,"{'latitude': '42.90759159191411', 'longitude': '-78.89731152093589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90759159191411,-78.89731152093589,NIAGARA,District B,70,1,1009,West Side,-8782808.99,5297917.9443,70,1,1009,007000,36029007000,360290070001,360290070001009,1,2,256,141,3,29,69,10,4,5,3,45,217,6,,
1001787445,2023-01-31T10:33:00.000,2023-01-31T10:51:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,81,LARK,Buffalo,NEW YORK,14211,100.28-3-22,"{'latitude': '42.91855121805259', 'longitude': '-78.84179317343876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91855121805259,-78.84179317343876,MASTEN,District E,34,3,3001,Delavan Grider,-8776628.704,5299583.7552,34,3,3001,003400,36029003400,360290034003,360290034003001,2,4,161,3251,9,7,47,17,6,4,20,76,71,8,,
